aor,count,average_length_in_program,filename,fiscal_year
Washington DC,5023,546.46,20230110163952-FY23_detentionStats01092023.xlsx,ATD FY23 YTD
GPS,276,605.15,20230110163952-FY23_detentionStats01092023.xlsx,ATD FY23 YTD
SmartLINK,4709,535.91,20230110163952-FY23_detentionStats01092023.xlsx,ATD FY23 YTD
TR,33,1433.61,20230110163952-FY23_detentionStats01092023.xlsx,ATD FY23 YTD
No Tech,5,1384.4,20230110163952-FY23_detentionStats01092023.xlsx,ATD FY23 YTD
Total,355140,348.6219575378724,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Atlanta,4957,601.8731087351221,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,311,536.9581993569132,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,4213,483.5782103014479,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,433,1799.4826789838337,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Baltimore,3650,620.4695890410959,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,91,392.2197802197802,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,3350,569.700895522388,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,203,1577.1083743842364,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,6,61.833333333333336,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Boston,9408,306.36394557823127,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,151,291.6423841059603,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,9240,306.2431818181818,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,9,795.6666666666666,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,8,173.25,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Buffalo,725,784.6068965517242,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,6,514.5,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,340,194.73529411764707,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,379,1318.0554089709763,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Chicago,14581,636.0664563473013,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,243,551.4691358024692,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,12938,489.2066780027825,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,1397,2012.073729420186,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,3,85,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Dallas,2033,586.172651254304,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,68,383.75,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,1943,589.2475553268142,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,12,1678.6666666666667,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,10,54.2,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Denver,3469,500.0371865090804,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,26,374.6923076923077,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,3307,432.13486543695194,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,135,2186.866666666667,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,1,590,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Detroit,9530,907.2083945435467,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,70,791.2285714285714,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,8575,770.025889212828,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,885,2245.579661016949,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
El Paso,27065,128.69251801219286,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,144,338.8263888888889,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,13881,157.63043008428787,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,453,1221.5938189845474,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,12587,55.04266306506713,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Harlingen,65706,118.13755212613765,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,321,340.7071651090343,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,53687,130.35516978039377,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,29,358.0344827586207,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,11669,55.20764418544862,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Houston,3461,271.1409997110662,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,353,482.1813031161473,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,3101,246.40083843921315,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,4,908.75,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,3,161.66666666666666,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Los Angeles,15767,511.5224202448151,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,452,547.4092920353983,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,12837,307.76014645166316,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,2467,1566.6757194973652,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,11,185.36363636363637,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Miami,14378,376.3763388510224,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,765,394.1372549019608,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,13569,373.5011423096765,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,39,1065.948717948718,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,5,83,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
New Orleans,4723,560.8545416049121,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,126,393.96031746031747,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,4464,538.9540770609319,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,124,1547.2096774193549,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,9,170.22222222222223,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
New York,11399,416.06553206421614,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,329,511.4741641337386,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,10810,380.13441258094355,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,253,1828.0276679841897,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,7,387.42857142857144,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Newark,16233,753.3784266617384,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,202,518.1138613861386,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,14539,609.0464268519155,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,1476,2206.6233062330625,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,16,814.4375,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Philadelphia,9062,402.8639373206798,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,36,320.4166666666667,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,8961,395.6360897221292,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,61,1469.1639344262296,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,4,1076,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Phoenix,27603,117.4442995326595,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,756,316.85185185185185,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,22065,124.98078404713347,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,4782,51.144709326641575,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Salt Lake City,11243,444.6455572356133,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,74,384.2837837837838,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,10835,421.9110290724504,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,322,1234.4006211180124,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,12,152.5,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
San Antonio,53498,135.48622378406668,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,229,344.83842794759823,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,39012,148.50725417820158,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,1313,463.23762376237624,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,12944,59.29218170580964,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
San Diego,11791,239.39267237723686,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,227,718.4361233480176,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,10113,212.77959062592703,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,197,1953.7969543147208,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,1254,97.97129186602871,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
San Francisco,19661,835.2808605869487,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,687,572.0232896652111,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,14863,539.7666689093722,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,4075,1954.1104294478528,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,36,1220.138888888889,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Seattle,6967,675.3441940577006,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,97,292.70103092783506,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,6333,565.501342175904,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,525,2064.845714285714,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,12,947.25,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
St Paul,3210,970.0735202492211,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,85,745.3058823529411,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,2633,750.1192556019749,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,454,2279.9052863436123,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,38,1064.3157894736842,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Washington DC,5020,553.35796812749,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
GPS,274,606.7773722627737,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
SmartLINK,4708,543.0834749362787,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
TR,33,1447.6060606060605,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
No Tech,5,1398.4,20230121175133-FY23_detentionStats01192022.xlsx,ATD FY23 YTD
Total,324554,380.6754037848863,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Atlanta,4995,607.9123123123123,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,317,534.4668769716088,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,4248,490.9244350282486,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,429,1821.862470862471,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,1,70,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Baltimore,3568,629.2163677130045,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,83,415.7710843373494,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,3288,577.764598540146,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,195,1592.7179487179487,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,2,132.5,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Boston,9688,308.3693228736581,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,141,263.8156028368794,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,9535,308.7879391714735,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,7,825.5714285714286,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,5,42.4,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Buffalo,731,784.6703146374829,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,6,528.5,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,353,197.1473087818697,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,372,1346.3172043010752,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Chicago,15143,619.8321996962293,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,253,535.2173913043479,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,13543,482.27261315808903,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,1345,2021.7219330855019,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,2,37.5,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Dallas,1898,594.7976817702845,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,67,402.2238805970149,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,1801,599.3486951693503,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,15,1439.9333333333334,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,15,63.4,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Denver,3377,509.12525910571514,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,23,410.7391304347826,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,3223,441.7126900403351,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,129,2211.5503875968993,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,2,469.5,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Detroit,9522,909.9028565427432,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,67,824.9104477611941,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,8582,774.3373339547891,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,867,2263.8154555940023,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,6,122.5,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
El Paso,21880,146.99437842778792,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,125,357.104,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,12342,163.92950899368012,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,432,1252.3935185185185,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,8981,67.6257655049549,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Harlingen,52897,143.25865360984554,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,269,352.453531598513,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,47534,148.99230024824337,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,26,383.53846153846155,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,5068,77.14502762430939,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Houston,3447,276.0731070496084,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,341,487.7624633431085,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,3093,252.4102812803104,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,4,922.75,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,9,100.11111111111111,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Los Angeles,15574,513.4657762938231,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,461,549.824295010846,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,12717,312.6578595580719,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,2383,1580.083927822073,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,13,141.30769230769232,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Miami,15674,367.52634936838075,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,717,398.78940027894004,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,14898,364.66693515908173,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,39,1032.3333333333333,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,20,80.35,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
New Orleans,4774,560.9505655634688,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,129,391.2015503875969,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,4510,539.2452328159645,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,125,1550.56,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,10,169.7,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
New York,11548,421.248701073779,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,327,519.6880733944954,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,10953,386.4090203597188,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,249,1844.1927710843374,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,19,163.1578947368421,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Newark,16343,756.6926512880132,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,195,508.9641025641026,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,14671,613.9107763615295,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,1461,2222.751540041068,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,16,828.4375,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Philadelphia,9421,400.15200084916677,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,30,368.46666666666664,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,9311,393.74632155514985,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,59,1479.4745762711864,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,21,253.1904761904762,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Phoenix,24692,127.53823100599385,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,554,327.89169675090255,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,21752,129.84911732254506,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,2386,59.95138306789606,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Salt Lake City,11380,445.9388400702988,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,69,433.59420289855075,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,10989,423.46446446446447,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,316,1235.889240506329,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,6,145.66666666666666,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
San Antonio,41291,155.2600808892979,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,211,328.33175355450237,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,33151,159.08017857681517,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,1146,474.87696335078533,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,6783,77.2062509214212,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
San Diego,11532,240.60605272285812,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,242,657.404958677686,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,10651,204.72688010515444,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,185,1981.7027027027027,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,454,150.69603524229075,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
San Francisco,19918,829.8758911537303,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,666,588.057057057057,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,15204,538.7676269402789,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
TR,4014,1969.0286497259592,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
No Tech,34,1256.4117647058824,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
Seattle,7001,677.8617340379946,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
GPS,98,298.85714285714283,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
SmartLINK,6373,569.0811234897222,20230203233454-FY23_detentionStats02032023.xlsx,ATD FY23 YTD
